TIME,LOGL,VPH
1.73000000000000E+02,3.96350528588880E+01,1.67155200488144E+08
1.73500000000000E+02,3.96272226880642E+01,1.67154756810540E+08
1.74000000000000E+02,3.96193572113593E+01,1.67154292201988E+08
1.74500000000000E+02,3.96114201502557E+01,1.67154057301416E+08
1.75000000000000E+02,3.96034860379319E+01,1.67153789991395E+08
1.75500000000000E+02,3.95954763385313E+01,1.67153647268613E+08
1.76000000000000E+02,3.95874454084406E+01,1.67153649800786E+08
1.76500000000000E+02,3.95794020049762E+01,1.67153607560873E+08
1.77000000000000E+02,3.95712877703476E+01,1.67153379732171E+08
1.77500000000000E+02,3.95631763377758E+01,1.67153120100342E+08
1.78000000000000E+02,3.95550366528385E+01,1.67153005596283E+08
1.78500000000000E+02,3.95468737553279E+01,1.67153008881173E+08
1.79000000000000E+02,3.95387102972518E+01,1.67152962358287E+08
1.79500000000000E+02,3.95304919347401E+01,1.67152725594901E+08
1.80000000000000E+02,3.95222640946675E+01,1.67152466897210E+08
1.80500000000000E+02,3.95140171224011E+01,1.67152215625171E+08
1.81000000000000E+02,3.95057042662113E+01,1.67151970048358E+08
1.81500000000000E+02,3.94973787737452E+01,1.67151772239804E+08
1.82000000000000E+02,3.94890081235681E+01,1.67151754386851E+08
1.82500000000000E+02,3.94805805036835E+01,1.67151752711162E+08
1.83000000000000E+02,3.94721494215717E+01,1.67151652826066E+08
1.83500000000000E+02,3.94636339289789E+01,1.67151473665236E+08
1.84000000000000E+02,3.94550928350907E+01,1.67151294959225E+08
1.84500000000000E+02,3.94465419777809E+01,1.67151117191074E+08
1.85000000000000E+02,3.94379007340012E+01,1.67150940528352E+08
1.85500000000000E+02,3.94292577336808E+01,1.67150767709352E+08
1.86000000000000E+02,3.94205800491823E+01,1.67150598695850E+08
1.86500000000000E+02,3.94118316838762E+01,1.67150448327604E+08
1.87000000000000E+02,3.94030852734340E+01,1.67150407252104E+08
1.87500000000000E+02,3.93942932817523E+01,1.67150408707126E+08
1.88000000000000E+02,3.93854656734180E+01,1.67150368743039E+08
1.88500000000000E+02,3.93766420231633E+01,1.67150204249093E+08
1.89000000000000E+02,3.93677646036377E+01,1.67150038903434E+08
1.89500000000000E+02,3.93588681980435E+01,1.67149872518239E+08
1.90000000000000E+02,3.93499704649239E+01,1.67149705913747E+08
1.90500000000000E+02,3.93410112428438E+01,1.67149564759196E+08
1.91000000000000E+02,3.93320471457647E+01,1.67149454197520E+08
1.91500000000000E+02,3.93230751031486E+01,1.67149344185399E+08
1.92000000000000E+02,3.93140495771133E+01,1.67149238943549E+08
1.92500000000000E+02,3.93050246068755E+01,1.67149240629626E+08
1.93000000000000E+02,3.92959879786143E+01,1.67149241813236E+08
1.93500000000000E+02,3.92869112533607E+01,1.67149207135919E+08
1.94000000000000E+02,3.92778359219735E+01,1.67149099375744E+08
1.94500000000000E+02,3.92687689576276E+01,1.67148991613934E+08
1.95000000000000E+02,3.92597039411137E+01,1.67148948296309E+08
1.95500000000000E+02,3.92506407580937E+01,1.67148948961349E+08
1.96000000000000E+02,3.92416031482323E+01,1.67148950368995E+08
