TIME,LOGL,VPH
3.93E+00,4.16357071997394E+01,3.22231887910306E+08
3.94E+00,4.16328358824526E+01,3.22355818055754E+08
3.95E+00,4.16301187387430E+01,3.22474786124311E+08
3.96E+00,4.16275469973843E+01,3.22587959257985E+08
3.97E+00,4.16251168221207E+01,3.22695360048393E+08
3.98E+00,4.16228171513291E+01,3.22797773818039E+08
3.99E+00,4.16206326408438E+01,3.22896287931623E+08
4.00E+00,4.16185672132152E+01,3.22991674539704E+08
4.01E+00,4.16165982532987E+01,3.23089875931854E+08
4.02E+00,4.16147300091864E+01,3.23184643475716E+08
4.03E+00,4.16129727045123E+01,3.23275247327501E+08
4.04E+00,4.16113121148880E+01,3.23363954630705E+08
4.05E+00,4.16097355963737E+01,3.23450940421570E+08
4.06E+00,4.16082332485542E+01,3.23536087661830E+08
4.07E+00,4.16067937484940E+01,3.23619368472163E+08
4.08E+00,4.16054062720143E+01,3.23700772966172E+08
4.09E+00,4.16040672736898E+01,3.23780062906872E+08
4.10E+00,4.16027662371265E+01,3.23857463960465E+08
4.11E+00,4.16014939907149E+01,3.23934593385488E+08
4.12E+00,4.16002488702521E+01,3.24010476507057E+08
4.13E+00,4.15990397756920E+01,3.24084519177414E+08
4.14E+00,4.15978837516725E+01,3.24156824598812E+08
4.15E+00,4.15967742244597E+01,3.24227690887616E+08
4.16E+00,4.15957060859253E+01,3.24296919403286E+08
4.17E+00,4.15946697589629E+01,3.24364556661723E+08
4.18E+00,4.15936585014501E+01,3.24430614371759E+08
4.19E+00,4.15926673427337E+01,3.24495140863026E+08
4.20E+00,4.15916908622509E+01,3.24558279861455E+08
4.21E+00,4.15907225339876E+01,3.24620484685315E+08
4.22E+00,4.15897570230826E+01,3.24681657434669E+08
4.23E+00,4.15887888666231E+01,3.24741985004652E+08
4.24E+00,4.15878188594418E+01,3.24801913218230E+08
4.25E+00,4.15868393914090E+01,3.24860885581646E+08
4.26E+00,4.15858636309639E+01,3.24918695791379E+08
4.27E+00,4.15849025137631E+01,3.24975490807619E+08
4.28E+00,4.15839528685429E+01,3.25031347280128E+08
4.29E+00,4.15830146010050E+01,3.25086291044255E+08
4.30E+00,4.15820822255594E+01,3.25140666034909E+08
4.31E+00,4.15811536172867E+01,3.25194528420408E+08
4.32E+00,4.15802287157197E+01,3.25247746572716E+08
4.33E+00,4.15793048574319E+01,3.25300201012468E+08
4.34E+00,4.15783804844186E+01,3.25351901651942E+08
4.35E+00,4.15774526027330E+01,3.25402851746985E+08
4.36E+00,4.15765211241189E+01,3.25453121356382E+08
4.37E+00,4.15755841718229E+01,3.25502696913038E+08
4.38E+00,4.15746403079684E+01,3.25551955416364E+08
4.39E+00,4.15736894615259E+01,3.25600797792359E+08
4.40E+00,4.15727294209568E+01,3.25648943585836E+08
4.41E+00,4.15717639762508E+01,3.25696422211979E+08
4.42E+00,4.15707979022052E+01,3.25743338545241E+08
4.43E+00,4.15698302427028E+01,3.25789774696902E+08
4.44E+00,4.15688607154455E+01,3.25835771035231E+08
4.45E+00,4.15678907606940E+01,3.25881600351164E+08
4.46E+00,4.15669217200478E+01,3.25926815818281E+08
4.47E+00,4.15659501590809E+01,3.25971315727359E+08
4.48E+00,4.15649810078496E+01,3.26015146499401E+08
4.49E+00,4.15640090413484E+01,3.26058361205393E+08
4.50E+00,4.15630334422540E+01,3.26101136477186E+08
4.51E+00,4.15620580257534E+01,3.26143896186609E+08
4.52E+00,4.15610788326721E+01,3.26186043083519E+08
4.53E+00,4.15600990987554E+01,3.26227507362483E+08
4.54E+00,4.15591197118218E+01,3.26268340774665E+08
4.55E+00,4.15581388111100E+01,3.26308575901712E+08
4.56E+00,4.15571598700413E+01,3.26348670075559E+08
4.57E+00,4.15561819696409E+01,3.26388577100786E+08
4.58E+00,4.15552033381269E+01,3.26427905399280E+08
4.59E+00,4.15542228781347E+01,3.26466613586605E+08
4.60E+00,4.15532414762829E+01,3.26504757180655E+08
4.61E+00,4.15522616713206E+01,3.26542393028746E+08
4.62E+00,4.15512832806674E+01,3.26580091260272E+08
4.63E+00,4.15503055384332E+01,3.26617522690218E+08
4.64E+00,4.15493308363776E+01,3.26654323708182E+08
4.65E+00,4.15483597730624E+01,3.26690578726513E+08
4.66E+00,4.15473930101667E+01,3.26726263044707E+08
4.67E+00,4.15464329101554E+01,3.26761785270369E+08
4.68E+00,4.15454764700440E+01,3.26797464041214E+08
4.69E+00,4.15445270057718E+01,3.26832586873283E+08
4.70E+00,4.15435844159262E+01,3.26867157643947E+08
4.71E+00,4.15426479822698E+01,3.26901185044276E+08
4.72E+00,4.15417197035590E+01,3.26934792790574E+08
4.73E+00,4.15408008926517E+01,3.26968804049178E+08
4.74E+00,4.15398902947918E+01,3.27002409614312E+08
4.75E+00,4.15389883409097E+01,3.27035488790339E+08
